"participant","condition","order","trial","response","initial","final","difference","index","image"
78,"responsibility","39",38,39,14,7,6,2,"trial_38_diff_7_index_2"
78,"responsibility","16",39,63,15,8,6,3,"trial_39_diff_7_index_3"
78,"responsibility","19",40,71,16,9,6,4,"trial_40_diff_7_index_4"
78,"responsibility","22",41,21,16,9,6,5,"trial_41_diff_7_index_5"
78,"responsibility","23",42,36,16,9,6,6,"trial_42_diff_7_index_6"
79,"prediction","38",1,1,8,7,0,1,"trial_1_diff_1_index_1"
79,"prediction","2",2,1,8,7,0,2,"trial_2_diff_1_index_2"
79,"prediction","37",3,2,9,8,0,3,"trial_3_diff_1_index_3"
79,"prediction","4",4,3,10,9,0,4,"trial_4_diff_1_index_4"
79,"prediction","29",5,0,13,12,0,5,"trial_5_diff_1_index_5"
79,"prediction","17",6,6,13,12,0,6,"trial_6_diff_1_index_6"
79,"prediction","24",7,2,7,5,1,1,"trial_7_diff_2_index_1"
79,"prediction","7",8,2,8,6,1,2,"trial_8_diff_2_index_2"
79,"prediction","39",9,4,10,8,1,3,"trial_9_diff_2_index_3"
79,"prediction","15",10,3,12,10,1,4,"trial_10_diff_2_index_4"
79,"prediction","22",11,5,12,10,1,5,"trial_11_diff_2_index_5"
79,"prediction","11",12,2,12,10,1,6,"trial_12_diff_2_index_6"
79,"prediction","21",13,4,12,9,2,1,"trial_13_diff_3_index_1"
79,"prediction","6",14,1,13,10,2,2,"trial_14_diff_3_index_2"
79,"prediction","36",15,2,13,10,2,3,"trial_15_diff_3_index_3"
79,"prediction","31",16,3,15,12,2,4,"trial_16_diff_3_index_4"
79,"prediction","27",17,3,16,13,2,5,"trial_17_diff_3_index_5"
79,"prediction","42",18,4,19,16,2,6,"trial_18_diff_3_index_6"
79,"prediction","34",19,3,9,5,3,1,"trial_19_diff_4_index_1"
79,"prediction","32",20,3,15,11,3,2,"trial_20_diff_4_index_2"
79,"prediction","3",21,4,16,12,3,3,"trial_21_diff_4_index_3"
79,"prediction","8",22,5,17,13,3,4,"trial_22_diff_4_index_4"
79,"prediction","35",23,5,19,15,3,5,"trial_23_diff_4_index_5"
79,"prediction","1",24,5,20,16,3,6,"trial_24_diff_4_index_6"
79,"prediction","30",25,1,9,4,4,1,"trial_25_diff_5_index_1"
79,"prediction","10",26,2,14,9,4,2,"trial_26_diff_5_index_2"
79,"prediction","33",27,5,14,9,4,3,"trial_27_diff_5_index_3"
79,"prediction","14",28,4,15,10,4,4,"trial_28_diff_5_index_4"
79,"prediction","19",29,5,15,10,4,5,"trial_29_diff_5_index_5"
79,"prediction","18",30,4,17,12,4,6,"trial_30_diff_5_index_6"
79,"prediction","25",31,7,14,8,5,1,"trial_31_diff_6_index_1"
79,"prediction","5",32,4,14,8,5,2,"trial_32_diff_6_index_2"
79,"prediction","16",33,6,15,9,5,3,"trial_33_diff_6_index_3"
79,"prediction","28",34,4,16,10,5,4,"trial_34_diff_6_index_4"
79,"prediction","12",35,4,18,12,5,5,"trial_35_diff_6_index_5"
79,"prediction","40",36,3,19,13,5,6,"trial_36_diff_6_index_6"
79,"prediction","41",37,2,14,7,6,1,"trial_37_diff_7_index_1"
79,"prediction","9",38,4,14,7,6,2,"trial_38_diff_7_index_2"
79,"prediction","23",39,7,15,8,6,3,"trial_39_diff_7_index_3"
79,"prediction","26",40,5,16,9,6,4,"trial_40_diff_7_index_4"
79,"prediction","20",41,3,16,9,6,5,"trial_41_diff_7_index_5"
79,"prediction","13",42,7,16,9,6,6,"trial_42_diff_7_index_6"
80,"prediction","19",1,2,8,7,0,1,"trial_1_diff_1_index_1"
80,"prediction","42",2,1,8,7,0,2,"trial_2_diff_1_index_2"
80,"prediction","34",3,2,9,8,0,3,"trial_3_diff_1_index_3"
80,"prediction","12",4,1,10,9,0,4,"trial_4_diff_1_index_4"
80,"prediction","20",5,0,13,12,0,5,"trial_5_diff_1_index_5"
80,"prediction","8",6,7,13,12,0,6,"trial_6_diff_1_index_6"
80,"prediction","21",7,2,7,5,1,1,"trial_7_diff_2_index_1"
80,"prediction","24",8,3,8,6,1,2,"trial_8_diff_2_index_2"
80,"prediction","25",9,2,10,8,1,3,"trial_9_diff_2_index_3"
80,"prediction","37",10,6,12,10,1,4,"trial_10_diff_2_index_4"
80,"prediction","3",11,5,12,10,1,5,"trial_11_diff_2_index_5"
80,"prediction","40",12,2,12,10,1,6,"trial_12_diff_2_index_6"
80,"prediction","26",13,5,12,9,2,1,"trial_13_diff_3_index_1"
80,"prediction","6",14,5,13,10,2,2,"trial_14_diff_3_index_2"
80,"prediction","39",15,6,13,10,2,3,"trial_15_diff_3_index_3"
80,"prediction","14",16,7,15,12,2,4,"trial_16_diff_3_index_4"
80,"prediction","10",17,2,16,13,2,5,"trial_17_diff_3_index_5"
80,"prediction","18",18,8,19,16,2,6,"trial_18_diff_3_index_6"
80,"prediction","38",19,4,9,5,3,1,"trial_19_diff_4_index_1"
80,"prediction","2",20,5,15,11,3,2,"trial_20_diff_4_index_2"
80,"prediction","27",21,9,16,12,3,3,"trial_21_diff_4_index_3"
80,"prediction","35",22,6,17,13,3,4,"trial_22_diff_4_index_4"
80,"prediction","23",23,7,19,15,3,5,"trial_23_diff_4_index_5"
80,"prediction","4",24,7,20,16,3,6,"trial_24_diff_4_index_6"
80,"prediction","11",25,4,9,4,4,1,"trial_25_diff_5_index_1"
80,"prediction","17",26,7,14,9,4,2,"trial_26_diff_5_index_2"
80,"prediction","1",27,3,14,9,4,3,"trial_27_diff_5_index_3"
80,"prediction","16",28,3,15,10,4,4,"trial_28_diff_5_index_4"
80,"prediction","29",29,8,15,10,4,5,"trial_29_diff_5_index_5"
80,"prediction","30",30,11,17,12,4,6,"trial_30_diff_5_index_6"
80,"prediction","15",31,7,14,8,5,1,"trial_31_diff_6_index_1"
80,"prediction","32",32,7,14,8,5,2,"trial_32_diff_6_index_2"
80,"prediction","7",33,8,15,9,5,3,"trial_33_diff_6_index_3"
80,"prediction","36",34,10,16,10,5,4,"trial_34_diff_6_index_4"
80,"prediction","28",35,6,18,12,5,5,"trial_35_diff_6_index_5"
80,"prediction","5",36,10,19,13,5,6,"trial_36_diff_6_index_6"
80,"prediction","22",37,6,14,7,6,1,"trial_37_diff_7_index_1"
80,"prediction","31",38,7,14,7,6,2,"trial_38_diff_7_index_2"
80,"prediction","9",39,10,15,8,6,3,"trial_39_diff_7_index_3"
80,"prediction","41",40,5,16,9,6,4,"trial_40_diff_7_index_4"
80,"prediction","33",41,7,16,9,6,5,"trial_41_diff_7_index_5"
80,"prediction","13",42,8,16,9,6,6,"trial_42_diff_7_index_6"
81,"prediction","37",1,1,8,7,0,1,"trial_1_diff_1_index_1"
81,"prediction","26",2,0,8,7,0,2,"trial_2_diff_1_index_2"
81,"prediction","42",3,3,9,8,0,3,"trial_3_diff_1_index_3"
81,"prediction","33",4,1,10,9,0,4,"trial_4_diff_1_index_4"
81,"prediction","32",5,0,13,12,0,5,"trial_5_diff_1_index_5"
81,"prediction","9",6,4,13,12,0,6,"trial_6_diff_1_index_6"
81,"prediction","7",7,3,7,5,1,1,"trial_7_diff_2_index_1"
81,"prediction","1",8,3,8,6,1,2,"trial_8_diff_2_index_2"
81,"prediction","21",9,2,10,8,1,3,"trial_9_diff_2_index_3"
81,"prediction","11",10,3,12,10,1,4,"trial_10_diff_2_index_4"
81,"prediction","5",11,5,12,10,1,5,"trial_11_diff_2_index_5"
81,"prediction","12",12,3,12,10,1,6,"trial_12_diff_2_index_6"
81,"prediction","16",13,3,12,9,2,1,"trial_13_diff_3_index_1"
81,"prediction","18",14,3,13,10,2,2,"trial_14_diff_3_index_2"
81,"prediction","19",15,7,13,10,2,3,"trial_15_diff_3_index_3"
81,"prediction","31",16,3,15,12,2,4,"trial_16_diff_3_index_4"
81,"prediction","13",17,1,16,13,2,5,"trial_17_diff_3_index_5"
81,"prediction","17",18,4,19,16,2,6,"trial_18_diff_3_index_6"
81,"prediction","28",19,6,9,5,3,1,"trial_19_diff_4_index_1"
81,"prediction","36",20,1,15,11,3,2,"trial_20_diff_4_index_2"
81,"prediction","34",21,5,16,12,3,3,"trial_21_diff_4_index_3"
81,"prediction","22",22,6,17,13,3,4,"trial_22_diff_4_index_4"
81,"prediction","35",23,5,19,15,3,5,"trial_23_diff_4_index_5"
81,"prediction","27",24,4,20,16,3,6,"trial_24_diff_4_index_6"
81,"prediction","25",25,5,9,4,4,1,"trial_25_diff_5_index_1"
81,"prediction","39",26,9,14,9,4,2,"trial_26_diff_5_index_2"
81,"prediction","24",27,3,14,9,4,3,"trial_27_diff_5_index_3"
81,"prediction","3",28,3,15,10,4,4,"trial_28_diff_5_index_4"
81,"prediction","41",29,5,15,10,4,5,"trial_29_diff_5_index_5"
81,"prediction","30",30,6,17,12,4,6,"trial_30_diff_5_index_6"
81,"prediction","8",31,3,14,8,5,1,"trial_31_diff_6_index_1"
81,"prediction","23",32,5,14,8,5,2,"trial_32_diff_6_index_2"
81,"prediction","15",33,4,15,9,5,3,"trial_33_diff_6_index_3"
81,"prediction","6",34,3,16,10,5,4,"trial_34_diff_6_index_4"
81,"prediction","29",35,4,18,12,5,5,"trial_35_diff_6_index_5"
81,"prediction","38",36,7,19,13,5,6,"trial_36_diff_6_index_6"
81,"prediction","4",37,4,14,7,6,1,"trial_37_diff_7_index_1"
81,"prediction","10",38,7,14,7,6,2,"trial_38_diff_7_index_2"
81,"prediction","40",39,7,15,8,6,3,"trial_39_diff_7_index_3"
81,"prediction","14",40,6,16,9,6,4,"trial_40_diff_7_index_4"
81,"prediction","2",41,6,16,9,6,5,"trial_41_diff_7_index_5"
81,"prediction","20",42,5,16,9,6,6,"trial_42_diff_7_index_6"
83,"responsibility","3",1,5,8,7,0,1,"trial_1_diff_1_index_1"
83,"responsibility","31",2,12,8,7,0,2,"trial_2_diff_1_index_2"
83,"responsibility","19",3,8,9,8,0,3,"trial_3_diff_1_index_3"
83,"responsibility","10",4,13,10,9,0,4,"trial_4_diff_1_index_4"
83,"responsibility","40",5,0,13,12,0,5,"trial_5_diff_1_index_5"
83,"responsibility","36",6,52,13,12,0,6,"trial_6_diff_1_index_6"
83,"responsibility","41",7,41,7,5,1,1,"trial_7_diff_2_index_1"
83,"responsibility","30",8,2,8,6,1,2,"trial_8_diff_2_index_2"
83,"responsibility","23",9,3,10,8,1,3,"trial_9_diff_2_index_3"
83,"responsibility","21",10,24,12,10,1,4,"trial_10_diff_2_index_4"
83,"responsibility","11",11,8,12,10,1,5,"trial_11_diff_2_index_5"
83,"responsibility","4",12,14,12,10,1,6,"trial_12_diff_2_index_6"
83,"responsibility","35",13,64,12,9,2,1,"trial_13_diff_3_index_1"
83,"responsibility","32",14,27,13,10,2,2,"trial_14_diff_3_index_2"
83,"responsibility","29",15,45,13,10,2,3,"trial_15_diff_3_index_3"
83,"responsibility","16",16,19,15,12,2,4,"trial_16_diff_3_index_4"
83,"responsibility","22",17,7,16,13,2,5,"trial_17_diff_3_index_5"
83,"responsibility","17",18,20,19,16,2,6,"trial_18_diff_3_index_6"
83,"responsibility","14",19,53,9,5,3,1,"trial_19_diff_4_index_1"
83,"responsibility","8",20,39,15,11,3,2,"trial_20_diff_4_index_2"
83,"responsibility","34",21,66,16,12,3,3,"trial_21_diff_4_index_3"
83,"responsibility","39",22,72,17,13,3,4,"trial_22_diff_4_index_4"
83,"responsibility","6",23,3,19,15,3,5,"trial_23_diff_4_index_5"
83,"responsibility","42",24,48,20,16,3,6,"trial_24_diff_4_index_6"
83,"responsibility","1",25,93,9,4,4,1,"trial_25_diff_5_index_1"
83,"responsibility","28",26,0,14,9,4,2,"trial_26_diff_5_index_2"
83,"responsibility","7",27,16,14,9,4,3,"trial_27_diff_5_index_3"
83,"responsibility","26",28,7,15,10,4,4,"trial_28_diff_5_index_4"
83,"responsibility","20",29,34,15,10,4,5,"trial_29_diff_5_index_5"
83,"responsibility","38",30,63,17,12,4,6,"trial_30_diff_5_index_6"
83,"responsibility","33",31,72,14,8,5,1,"trial_31_diff_6_index_1"
83,"responsibility","2",32,21,14,8,5,2,"trial_32_diff_6_index_2"
83,"responsibility","5",33,10,15,9,5,3,"trial_33_diff_6_index_3"
83,"responsibility","25",34,2,16,10,5,4,"trial_34_diff_6_index_4"
83,"responsibility","18",35,8,18,12,5,5,"trial_35_diff_6_index_5"
83,"responsibility","27",36,41,19,13,5,6,"trial_36_diff_6_index_6"
83,"responsibility","13",37,60,14,7,6,1,"trial_37_diff_7_index_1"
83,"responsibility","37",38,60,14,7,6,2,"trial_38_diff_7_index_2"
83,"responsibility","15",39,44,15,8,6,3,"trial_39_diff_7_index_3"
83,"responsibility","9",40,16,16,9,6,4,"trial_40_diff_7_index_4"
83,"responsibility","24",41,10,16,9,6,5,"trial_41_diff_7_index_5"
83,"responsibility","12",42,64,16,9,6,6,"trial_42_diff_7_index_6"
